node,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank_centrality,clustering_coefficient
1273,0.0158494304110946,0.036914686643824905,0.0002698837428646144,0,0.000151308171363783,0.4305555555555556
1274,0.006191183754333828,0.010869162186962236,7.716376386393056e-05,0,9.178587364158354e-05,0.4866666666666667
1275,0.014115898959881128,0.031242318477038098,0.00011133086524099968,0,0.00015526164042925056,0.43295739348370926
1276,0.0004952947003467063,0.0004457652303120356,0.0,0,7.731297386920729e-05,1.0
1277,0.03070827142149579,0.03437808809851329,0.0012736001597399732,0,0.0001638927474922506,0.3952268554943614
1278,0.008915304606240713,0.032047634332275414,8.955985343962258e-05,0,9.74929682301189e-05,0.6793650793650794
1279,0.010896483407627538,0.02553139807840838,1.3469332715139748e-06,0,0.00010625495274972117,0.7484143763213531
1280,0.018821198613174838,0.03123477101583217,1.4661921249687964e-05,0,0.00011214620626150858,0.5743859649122807
1281,0.010153541357107478,0.03131191948098007,1.9647127050257244e-05,0,9.756479021460256e-05,0.6743902439024391
1282,0.016840019811788013,0.03582614268767051,0.00029216843462513117,0,0.00013698481818648448,0.5864793678665496
1283,0.0079247152055473,0.020247895869521238,0.00029448514869743776,0,0.0001984198173919556,0.24798387096774194
1284,0.014858841010401188,0.030819653483296242,1.8225352075766137e-05,0,0.00010997590187535947,0.5751412429378531
1285,0.013620604259534423,0.031228866310589937,3.046016295490611e-06,0,0.0001111268410111064,0.7784511784511785
1286,0.005695889053987122,0.031111121646094104,3.53279610554308e-06,0,0.00010015313990232311,0.6126482213438735
1287,0.016344725111441305,0.02953650443486267,1.651584593228824e-06,0,9.21813494784378e-05,0.7249417249417249
1288,0.022783556215948488,0.03217575022862397,3.207353698389496e-05,0,0.00012322757022493566,0.6619684663162924
1289,0.021050024764735015,0.0321127798760328,0.0008258275124214761,0,0.00010939466538872336,0.6647058823529411
1290,0.021545319465081723,0.03272180832612826,4.859606135637272e-05,0,0.0001013184750325888,0.5479818230419674
1291,0.027984150569588903,0.0340798795749645,3.568217401326544e-05,0,0.00011340690878320324,0.6123577749683944
1292,0.013620604259534423,0.03017541937686241,1.1663331884757383e-05,0,0.00011577504945321925,0.7111111111111111
1293,0.01188707280832095,0.029811345150158798,4.949766423621004e-06,0,8.967098922817831e-05,0.7012411347517731
1294,0.005448241703813769,0.024429107687495115,4.149954819202413e-06,0,0.00011454845810985248,0.5844155844155844
1295,0.0012382367508667657,0.013071424622791485,1.353836868086375e-07,0,0.000119749093595208,0.6
1296,0.006191183754333828,0.030787872355480084,2.8943263366974056e-05,0,0.0001068012997408431,0.5166666666666667
1297,0.0014858841010401188,0.017123875529044475,3.621990479719227e-06,0,9.097307659814842e-05,0.8666666666666667
1298,0.017582961862308073,0.030568998826346703,0.0002480585236604616,0,0.00012981119174126582,0.6285714285714286
1299,0.007677067855373947,0.02703658258356636,1.4927145883551903e-05,0,0.00013231773876943884,0.6236559139784946
1300,0.007677067855373947,0.025747198171919675,5.704537224394894e-06,0,0.0001327572792039157,0.6408602150537634
1301,0.0014858841010401188,0.01721942588627118,1.6834289860725161e-06,0,9.763936583508941e-05,0.5333333333333333
1302,0.026498266468548786,0.03431610080517862,2.8842272888685684e-05,0,0.00011725703769396446,0.6600246870040557
1303,0.01188707280832095,0.03443885009663494,0.0004085282788595927,0,0.00012332176985545884,0.5948581560283688
1304,0.009410599306587419,0.026385398020574036,6.055918036250483e-05,0,0.00019305685366465463,0.40256045519203415
1305,0.025755324418028726,0.030215635697090428,0.000399814530980612,0,0.0001127890462628137,0.49869305451829726
1306,0.0064388311045071814,0.026133961550999025,1.6662943335555592e-05,0,0.0001212946789597394,0.5323076923076923
1307,0.007677067855373947,0.017519653517150974,6.550716562609001e-05,0,0.00015111020379816585,0.567741935483871
1308,0.004952947003467063,0.02418415277474209,9.459930003724288e-06,0,0.00014282730111231533,0.5736842105263158
1309,0.010648836057454186,0.03369091850519767,6.848980016120971e-05,0,0.00010944197792948259,0.6921373200442967
1310,0.006686478454680535,0.02838796737119811,1.5835250194535333e-05,0,0.00014493825127495226,0.7207977207977208
1311,0.005943536404160475,0.025415763563043807,3.132574336242151e-05,0,0.00011270989620977662,0.5507246376811594
1312,0.01981178801386825,0.03582555845756928,0.0014025452961659538,0,0.0001067081759313232,0.5588607594936709
1313,0.008420009905894007,0.03197062966750931,7.29713796913625e-06,0,0.00016610689738582633,0.6149732620320856
1314,0.0064388311045071814,0.018267084511614688,5.66901506614549e-05,0,0.00010573353305311882,0.7630769230769231
1315,0.010896483407627538,0.029418812646762233,8.524364102695282e-07,0,0.00011459164601786644,0.7272727272727273
1316,0.0079247152055473,0.03165100401718385,1.8786842232396885e-05,0,0.00010584723385043116,0.7983870967741935
1317,0.005200594353640416,0.022199259444325124,0.0001453761385799748,0,0.00015334450908094802,0.29523809523809524
1318,0.010153541357107478,0.03257166226607933,3.0294695260106274e-05,0,0.00015043515009562517,0.5804878048780487
1319,0.006686478454680535,0.014510129478456686,1.0884609716677957e-05,0,0.00010288145332017418,0.9202279202279202
1320,0.0158494304110946,0.036491768312452315,0.0001409945116542479,0,0.000260489385816839,0.47966269841269843
1321,0.006191183754333828,0.03167827851711353,9.846692771127503e-05,0,0.0001045794432434363,0.47333333333333333
1322,0.02228826151560178,0.03464156895653053,0.0003111917706810663,0,0.00017326701868318814,0.5273408239700375
1323,0.01906884596334819,0.03131873545404677,1.0485738013813736e-05,0,0.00010908027858801405,0.6151742993848257
1324,0.009905894006934125,0.03326403552218834,1.6507891601485296e-05,0,0.00011170525644069298,0.6833333333333333
1325,0.004457652303120356,0.01730770792227933,4.937283062458459e-05,0,0.00013018928381826233,0.6601307189542484
1326,0.0004952947003467063,0.012382367508667658,0.0,0,0.0001075981168921385,1.0
1327,0.012134720158494303,0.0325378320845584,0.0008126645839073783,0,0.00012575361263874303,0.3333333333333333
1328,0.004952947003467063,0.018233451232347042,2.465584063455935e-05,0,0.00013047207027698157,0.6368421052631579
1329,0.033680039623576026,0.038194529023457484,0.0023385918998630796,0,0.00013808095285543245,0.4950980392156863
1330,0.03021297672114908,0.03453040533669297,7.005069895305956e-05,0,0.00013309010850666607,0.5523641782956239
1331,0.036156513125309556,0.03416438931323882,0.0001508777014583648,0,0.0001543819177066558,0.5109116674539442
1332,0.010401188707280832,0.034074399749237184,3.9759777139615684e-05,0,0.00016066581289063823,0.5354239256678281
1333,0.008172362555720653,0.014823577310052878,0.00011714305532301571,0,0.0001302153766197936,0.8428030303030303
1334,0.024764735017335313,0.043267805458687705,0.00441478425428826,0,0.0001355626442215356,0.4448484848484848
1335,0.0316988608221892,0.03531754744588494,9.222950101692704e-05,0,0.00012017528614126867,0.6114665354330708
1336,0.013620604259534423,0.029784114803886406,2.647272683782614e-06,0,0.00010380691485015786,0.7427609427609427
1337,0.008915304606240713,0.02678382759879533,0.00026476962926900337,0,0.0001386826001135628,0.24126984126984127
1338,0.016840019811788013,0.03600789332770869,0.0016182570852380394,0,0.0003050392772154878,0.35645302897278314
1339,0.024764735017335313,0.035885640246734817,0.00016307520853773175,0,0.00010300443909014596,0.6129292929292929
1340,0.015601783060921248,0.030251289358734147,6.829581489319087e-06,0,9.469693122310128e-05,0.6943164362519201
1341,0.030460624071322436,0.03769755504525192,4.584448625582671e-05,0,0.0001235237091538394,0.5716380114620818
1342,0.0024764735017335313,0.0208421695218674,7.737802619079847e-06,0,9.008169511009705e-05,0.6222222222222222
1343,0.009162951956414065,0.03960401502184939,0.0010014193808440721,0,0.00015046452263890386,0.32882882882882886
1344,0.022535908865775136,0.037111423327509475,5.992620247536082e-05,0,0.00011344330365338251,0.6244200244200244
1345,0.024021792966815253,0.03403637979242958,0.0009591079251114898,0,0.00015952001706584645,0.5042955326460481
1346,0.0012382367508667657,0.011353536749714918,0.0,0,9.081117801079325e-05,1.0
1347,0.01832590391282813,0.03312967553910289,6.003426628164104e-05,0,0.00014259480361139668,0.5435024065161052
1348,0.009162951956414065,0.03119701239129174,1.7966944315737226e-05,0,0.00014892826418866866,0.5690690690690691
1349,0.010401188707280832,0.033865307288567174,0.0001235730290962996,0,0.00018335548857623666,0.5423925667828107
1350,0.008172362555720653,0.03301245421919452,0.0023340329909459687,0,0.00010644926377137556,0.5776515151515151
1351,0.01659237246161466,0.03648968505963922,4.835024477010093e-06,0,0.00010092956655041423,0.7476255088195387
1352,0.05794947994056463,0.04472519403631041,0.0015160198541788396,0,0.00019709216464420628,0.41157697810058325
1353,0.0007429420505200594,0.0009323194359467412,8.062065129771756e-05,0,9.895836999491257e-05,0.6666666666666666
1354,0.0012382367508667657,0.010082118636927996,5.901079173531868e-07,0,8.39439102323933e-05,0.6
1355,0.009162951956414065,0.02945686601958728,1.2281992470101109e-05,0,0.00020020613126580237,0.6276276276276276
1356,0.004952947003467063,0.02110962842145442,2.1083865177823672e-05,0,0.00011731925666564759,0.5526315789473685
1357,0.007677067855373947,0.03843315883541696,0.0010478474407762657,0,0.0002637747595122283,0.3655913978494624
1358,0.01906884596334819,0.038715711007285006,0.0005957300869965688,0,0.0002773934922769948,0.42515379357484623
1359,0.020802377414561663,0.032146206780268305,2.7526415234941755e-05,0,0.00012425843648615424,0.5476190476190477
1360,0.009162951956414065,0.028862250027645836,0.0002751955422088292,0,0.00015847335528915436,0.43243243243243246
1361,0.03392768697374938,0.039643981879603545,0.0010647890878586017,0,0.00013750401005908257,0.452769428939459
1362,0.0007429420505200594,0.02157214468825592,0.0,0,8.211897553693292e-05,1.0
1363,0.005200594353640416,0.014510129478456686,3.2434004341798786e-05,0,0.00010717521626934151,0.8714285714285714
1364,0.0029717682020802376,0.033631762183846434,1.260579601391021e-05,0,9.129598691609717e-05,0.7424242424242424
1365,0.010401188707280832,0.030393636496484185,1.4938063818663603e-06,0,9.191768394284671e-05,0.6492450638792102
1366,0.016344725111441305,0.03153570014988613,0.0013681312118186857,0,0.00026546728779294483,0.35291375291375293
1367,0.04110946012877662,0.04267610449147475,0.00016241069283869685,0,0.00016825549371163637,0.5036874771814531
1368,0.0024764735017335313,0.018733320866124503,1.2268880365288735e-07,0,0.00033302729258495416,0.8444444444444444
1369,0.013125309559187715,0.03688216448246166,0.0008664521853460951,0,0.00019697565506059944,0.2895500725689405
1370,0.02773650321941555,0.03671190583983407,5.4772872713011344e-05,0,0.00013347471338600382,0.6283783783783784
1371,0.009162951956414065,0.02583868933825385,0.0019297838994488659,0,0.00015907875604205242,0.581081081081081
1372,0.001733531451213472,0.021159157495319887,0.0,0,9.306807143747266e-05,1.0
1373,0.018078256562654778,0.042173393680748995,0.00023334358812537493,0,0.00017026014307576173,0.4520547945205479
1374,0.010401188707280832,0.035743874957584146,3.58192521115957e-05,0,0.0002187919782321622,0.6178861788617886
1375,0.01832590391282813,0.03858392886624685,7.274930742909224e-06,0,0.0001120517244665724,0.6508700481303221
1376,0.04507181773155027,0.04362195266439258,0.004516894103812997,0,0.00016619263629521033,0.48454860057070004
1377,0.0470529965329371,0.04592702473511147,0.0002441415982966668,0,0.00017500552876840075,0.4536897800055695
1378,0.0079247152055473,0.020903357438003808,4.947849840835169e-06,0,0.00014074852255073348,0.8548387096774194
1379,0.01263001485884101,0.03190516329959085,1.596299916857947e-06,0,0.00012199448852190235,0.7803921568627451
1380,0.021050024764735015,0.03702080687192183,9.67382773896973e-06,0,0.00011847415617955058,0.6700280112044817
1381,0.006686478454680535,0.032751715221412375,3.545089359145503e-07,0,0.00010470023167031829,0.8319088319088319
1382,0.010153541357107478,0.03932806504948606,2.959294056998439e-06,0,0.00013303976831084563,0.8402439024390244
1383,0.0009905894006934125,0.0006603929337956083,0.0,0,9.37502261327872e-05,1.0
1384,0.0029717682020802376,0.02725994709758583,0.00024295358326148375,0,0.0001263425344846938,0.3939393939393939
1385,0.003714710252600297,0.029115863970459597,1.4465402318595557e-05,0,0.00011453851980116483,0.38095238095238093
1386,0.00024764735017335313,0.0004457652303120356,0.0,0,7.731297386920729e-05,0
1387,0.002228826151560178,0.018170643138885254,8.117627433074506e-05,0,0.00013813685385469853,0.5
1388,0.020802377414561663,0.03808327766947939,1.1715160987390025e-05,0,0.00012224328827931637,0.580895008605852
1389,0.011391778107974244,0.039130984644453866,3.4150804207550746e-06,0,9.953872976921466e-05,0.7478260869565218
1390,0.047795938583457154,0.045732648591694555,0.0005540558922181594,0,0.00017922427019998298,0.47544257340241797
1391,0.0433382862803368,0.045533559377678605,0.00010310008630421724,0,0.00018384206410365718,0.4729720853858785
1392,0.009162951956414065,0.03479774311869408,7.605273603101781e-06,0,0.0001123685911294845,0.6876876876876877
1393,0.013125309559187715,0.04610797424467558,0.0009973092604574146,0,0.0001470414624103775,0.5014513788098693
1394,0.0004952947003467063,0.0009323194359467412,0.0,0,9.895836999491257e-05,1.0
1395,0.0004952947003467063,0.0004457652303120356,0.0,0,7.731297386920729e-05,1.0
1396,0.01337295690936107,0.0397887135515789,4.412386387447556e-06,0,0.00015602677070690333,0.740041928721174
1397,0.00396235760277365,0.03650403743024116,0.000960595509507469,0,0.00012196458060662816,0.625
1398,0.010896483407627538,0.034839392974259475,4.130864305735233e-06,0,0.0001005584223932366,0.587737843551797
1399,0.044081228330856856,0.0445551461019357,0.0003974934149027523,0,0.00019387940348819372,0.5084110962991176
1400,0.005448241703813769,0.03345777274773821,2.9971820879891225e-06,0,0.00015220692177859638,0.6623376623376623
1401,0.0029717682020802376,0.029217478784019955,0.00014792117078645764,0,0.00010214205983149571,0.7878787878787878
1402,0.01832590391282813,0.04107591976409637,4.951923774566669e-06,0,0.0001172890179608741,0.6253239540910773
1403,0.002228826151560178,0.011100944684728923,0.0,0,0.00015968200681097802,1.0
1404,0.012382367508667657,0.032413719152586506,1.057287355223659e-05,0,0.00013841058302227222,0.6971428571428572
1405,0.012382367508667657,0.03725315827623318,0.010123670299605515,0,9.430379711769753e-05,0.28816326530612246
1406,0.007677067855373947,0.03407164508033946,6.7395206237031555e-06,0,0.00014128453993675596,0.7483870967741936
1407,0.009162951956414065,0.043053540641175586,2.9076988608669097e-05,0,0.00011100768139017756,0.551051051051051
1408,0.008420009905894007,0.0342380633510251,4.2014611847345515e-05,0,0.00016764551547878892,0.3850267379679144
1409,0.02625061911837543,0.045647979112037766,0.0018205861004370956,0,0.0001552047361711406,0.465947888589398
1410,0.005200594353640416,0.026580140534085073,7.80798561673396e-06,0,0.0001394623189873887,0.6904761904761905
1411,0.0024764735017335313,0.017111047419012163,5.176541277988984e-06,0,8.435458940364519e-05,0.6666666666666666
1412,0.005448241703813769,0.033164607094173605,1.7485685464275333e-05,0,0.0001172293953613353,0.42424242424242425
1413,0.014858841010401188,0.03235812100652718,7.0009089816901875e-06,0,0.00014208714614143004,0.6135593220338983
1414,0.001981178801386825,0.031116941358350896,0.0,0,8.420169396664733e-05,0.9642857142857143
1415,0.007429420505200594,0.028035842138917615,1.886027470161663e-05,0,0.0001485524635337036,0.5632183908045977
1416,0.0274888558692422,0.04401574702355456,0.00010517420365557048,0,0.00013170684887041037,0.604095004095004
1417,0.0012382367508667657,0.027140745824984137,0.0010324545532953994,0,7.969596076848218e-05,0.7
1418,0.005200594353640416,0.03330245560402354,2.3977006994614283e-05,0,0.00011292543034679395,0.4523809523809524
1419,0.005943536404160475,0.019926431469442767,0.00018132664645215943,0,0.00010003456502589848,0.23550724637681159
1420,0.03665180782565626,0.049394190798755386,0.00045992788775413334,0,0.00017375003087734386,0.4974259974259974
1421,0.005943536404160475,0.02863271134833375,2.516257977237268e-05,0,0.0001600228665849401,0.6014492753623188
1422,0.003467062902426944,0.046497194626614356,5.891389038074257e-05,0,0.000133312191541061,0.4835164835164835
1423,0.01510648836057454,0.038041508571473905,5.4991352439017e-05,0,0.00014154861972223267,0.5841530054644809
1424,0.0047052996532937095,0.031132920988257557,0.0001315181065439682,0,0.00011157631700520125,0.6374269005847953
1425,0.008420009905894007,0.04096101583934197,5.5156162109565374e-05,0,0.00016650498830324931,0.3689839572192513
1426,0.0158494304110946,0.03336185095264118,1.7321386320578675e-05,0,0.00015834050351965856,0.625
1427,0.016344725111441305,0.043835623433056074,0.001195090961018853,0,0.0002129657144173685,0.3361305361305361
1428,0.007181773155027241,0.030650265157906094,1.45502072436552e-05,0,0.00017892125112619703,0.49261083743842365
1429,0.009410599306587419,0.04320009356121888,0.00043930722075713273,0,0.0001445787499361745,0.4182076813655761
1430,0.0004952947003467063,0.0004457652303120356,0.0,0,7.731297386920729e-05,1.0
1431,0.05448241703813769,0.050226551464788216,0.001138992965601743,0,0.00023025303481427896,0.43341635533416356
1432,0.013620604259534423,0.032870133901546424,6.439660690617481e-06,0,0.00014804911196637333,0.6202020202020202
1433,0.005695889053987122,0.02769989968437181,7.396110105557383e-06,0,0.00015561705864788533,0.6877470355731226
1434,0.003714710252600297,0.03876691835723888,0.0001769625766473555,0,9.489742117891329e-05,0.5714285714285714
1435,0.013868251609707775,0.056191109976573096,0.005411020189789544,0,0.00020618391190673993,0.32142857142857145
1436,0.007429420505200594,0.04303156823090375,0.00031287130369760417,0,0.00015662035808237636,0.3080459770114943
1437,0.013868251609707775,0.04141225487498395,7.179410613144141e-05,0,0.0001210902106371806,0.5025974025974026
1438,0.008420009905894007,0.03242554478745858,3.825606602616238e-07,0,0.0001291106988955668,0.8163992869875223
1439,0.005200594353640416,0.03994763668284007,1.3008989263589924e-08,0,8.698146102676147e-05,0.9428571428571428
1440,0.006934125804853888,0.03552984572138712,8.425450955513602e-05,0,9.216255892429028e-05,0.36507936507936506
1441,0.00396235760277365,0.039731556645038676,0.00026536255913024216,0,0.00013826032445669466,0.6166666666666667
1442,0.0012382367508667657,0.011779365444453377,3.2080619018400474e-05,0,0.00014257814480117415,0.8
1443,0.002228826151560178,0.021169124126264455,6.182601904713236e-07,0,9.99473359204656e-05,0.8333333333333334
1444,0.0079247152055473,0.05331748390292224,0.00046186263515038373,0,0.00015026303029809333,0.4959677419354839
1445,0.002228826151560178,0.01084751891253623,0.00028492274058792715,0,0.00010806100978804351,0.5277777777777778
1446,0.008915304606240713,0.039414133857682276,1.886763124359201e-05,0,0.0001539245713369081,0.5682539682539682
1447,0.03516592372461615,0.04684335968166366,8.341253495870488e-05,0,0.00019167047835257601,0.496753571071821
1448,0.012877662209014363,0.037650619892273404,0.00016692456897403007,0,0.00015753201378246266,0.6380090497737556
1449,0.02228826151560178,0.04403500478468141,5.210094118029088e-05,0,0.0001306754099304986,0.5710362047440699
1450,0.005695889053987122,0.0212025077622207,0.00016646439870692643,0,0.00010717020712779158,0.3201581027667984
1451,0.007677067855373947,0.03979462305106635,5.401632266319747e-05,0,0.00011511547281735658,0.7591397849462366
1452,0.008420009905894007,0.020984083890570628,2.032961749501526e-05,0,0.00013701703878731442,0.7878787878787878
1453,0.006934125804853888,0.03778716167001719,0.0005349072240248418,0,0.00016474590647420586,0.3888888888888889
1454,0.012877662209014363,0.03977434852542383,8.78336850658694e-06,0,0.00015041859099062074,0.669683257918552
1455,0.0012382367508667657,0.01003966590890811,0.0,0,7.818552164559755e-05,1.0
1456,0.03268945022288261,0.04538791797335631,0.0001487531761541745,0,0.00016519858623780336,0.5604904001850567
1457,0.015354135710747894,0.044202344132333295,1.2715951316176422e-05,0,0.00012287385170923346,0.7371760973030143
1458,0.008172362555720653,0.04018756188938945,0.00018655419060962866,0,0.00010814062403475039,0.4166666666666667
1459,0.02526002971768202,0.04049133048160838,7.340699637702968e-05,0,0.0002391692577422248,0.45680450397980976
1460,0.011391778107974244,0.0413261747134459,0.00044608818723914354,0,0.00011886136740243603,0.4579710144927536
1461,0.001981178801386825,0.03049868123649384,2.5781750315572828e-06,0,0.00010735021660274586,0.6428571428571429
1462,0.020802377414561663,0.03604104754829123,1.1440011478633484e-05,0,0.00021771400530830887,0.595811818703385
1463,0.0024764735017335313,0.04371289208218131,4.6264475640558055e-06,0,8.67131035500233e-05,0.7333333333333333
1464,0.0064388311045071814,0.03968317153325166,8.205443083309055e-06,0,0.00014625936655675737,0.5969230769230769
1465,0.02674591381872214,0.03746274487865735,0.001157784292826348,0,0.00011407912770164169,0.553478712357217
1466,0.00024764735017335313,0.0004457652303120356,0.0,0,7.731297386920729e-05,0
1467,0.03070827142149579,0.048946599076933765,0.0015182352229627558,0,0.00017108550372670037,0.535929714135851
1468,0.007677067855373947,0.021075355129251256,4.229180378274283e-06,0,0.0001434981314352154,0.8602150537634409
1469,0.014115898959881128,0.039733293208193056,0.00016243821799081062,0,0.00029907612041679736,0.36779448621553884
1470,0.017582961862308073,0.04407965721364719,0.00011015142529027183,0,0.0001548125095125366,0.5653923541247485
1471,0.04185240217929668,0.04787200845258126,0.0005565743466125528,0,0.00035233770267294667,0.4845731191885038
1472,0.02228826151560178,0.05246194212829361,0.0004114695328768769,0,0.0004100861929559007,0.3041198501872659
1473,0.01337295690936107,0.05749744081399883,0.0007610826855953468,0,0.00024322776592888867,0.2578616352201258
1474,0.0009905894006934125,0.0026152414134686,2.044813394214789e-08,0,9.84668858942859e-05,0.8333333333333334
1475,0.017830609212481426,0.04123110733071451,6.658383316568702e-05,0,0.00020507045132287302,0.5140845070422535
1476,0.0012382367508667657,0.0008104822369309738,6.528797051528648e-07,0,8.309705235755332e-05,0.7
1477,0.002228826151560178,0.01713642531655612,1.540979005247924e-05,0,8.983367349150517e-05,0.3888888888888889
1478,0.004210004952947003,0.035458038697520136,2.1654136363339697e-05,0,0.00015952569349128367,0.6985294117647058
1479,0.020802377414561663,0.0389641803315926,2.253047035090552e-05,0,0.00021362236701398472,0.551061388410786
1480,0.02303120356612184,0.04728590413148405,0.003165101775600763,0,0.00014952981609983338,0.44413277232351567
1481,0.004210004952947003,0.034689734731788054,7.491132137741326e-06,0,0.00010696333553494207,0.5588235294117647
1482,0.012134720158494303,0.045323167890092185,2.4284193335894867e-05,0,0.00023687314862797158,0.4651360544217687
1483,0.0237741456166419,0.04854265990680734,8.865548543161066e-05,0,0.0001567610948089371,0.5396929824561404
1484,0.005448241703813769,0.03585399187294415,1.053869699736789e-06,0,0.00010060882335604534,0.5844155844155844
1485,0.011639425458147598,0.04112701138810245,9.500457702391435e-05,0,0.00010510872784433122,0.5661424606845513
1486,0.0012382367508667657,0.01808517093311546,0.0,0,0.00014617386213379728,1.0
1487,0.015601783060921248,0.06020733479416361,0.0011360353899632469,0,0.0003333251078669815,0.2805939580133128
1488,0.033432392273402674,0.049045785381315335,5.087730058076283e-05,0,0.00020817060418617598,0.5253731343283582
1489,0.005448241703813769,0.03725541118354088,5.171222758716821e-06,0,0.00010188922082661177,0.7835497835497836
1490,0.002228826151560178,0.03171959342367601,1.3507721031052864e-07,0,9.675033762777458e-05,0.9444444444444444
1491,0.03095591877166914,0.046996012272692324,5.0572182114633937e-05,0,0.00015436399662757162,0.6193548387096774
1492,0.0032194155522535907,0.050453195745149323,2.4058304535460833e-05,0,0.0001626254416091525,0.5
1493,0.0064388311045071814,0.019800865776975738,6.949403522926076e-08,0,0.00014518035392214242,0.9261538461538461
1494,0.0064388311045071814,0.02779392869191952,7.171265636873326e-05,0,0.00018713687790014965,0.6184615384615385
1495,0.01659237246161466,0.044192647084031395,2.9589329269239682e-05,0,0.00021324706415479016,0.5291723202170964
1496,0.01188707280832095,0.046251452959886856,8.708676426244249e-05,0,0.00023239904642888672,0.4450354609929078
1497,0.007181773155027241,0.04830718573243746,0.00013629075232110866,0,0.00011898629161586079,0.4088669950738916
1498,0.0014858841010401188,0.037829111582261016,3.211705786594357e-06,0,8.96329666638721e-05,0.6666666666666666
1499,0.0029717682020802376,0.011173989952593222,0.00022978426105985076,0,0.00022767730178806808,0.6666666666666666
1500,0.007181773155027241,0.048176661339912344,2.4343176263118122e-05,0,0.000191378512332902,0.5344827586206896
1501,0.004457652303120356,0.040137983896825796,0.00010899943542911707,0,0.00012625803500048336,0.4444444444444444
1502,0.01733531451213472,0.050439197019341894,0.00015093905730895288,0,0.0002406108777226261,0.43933747412008284
1503,0.006934125804853888,0.04572174669280335,1.6045977560378632e-06,0,0.00015457911773056093,0.6296296296296297
1504,0.014363546310054482,0.04642020902113133,2.5082997074993982e-05,0,0.00028781285908559376,0.4337568058076225
1505,0.014611193660227836,0.03676563233387511,0.0022283619824569807,0,0.0003607572382782825,0.12039742840444184
1506,0.001981178801386825,0.022619661322393528,6.771004345638731e-08,0,9.417757579445625e-05,0.9285714285714286
1507,0.009162951956414065,0.046582386365155354,6.848384102023507e-06,0,0.00021709627397592033,0.527027027027027
1508,0.008172362555720653,0.04218256287967944,1.9549755279755594e-06,0,0.00013634314060996828,0.8390151515151515
1509,0.03244180287270926,0.051189978614280165,0.0008579032515908979,0,0.00018717476672777255,0.5201409277745156
1510,0.0009905894006934125,0.0004457652303120356,0.0,0,7.731297386920729e-05,0.8333333333333334
1511,0.007429420505200594,0.027273467973184307,0.0017461447977412696,0,0.00018975147929819108,0.5655172413793104
1512,0.008420009905894007,0.03582769867839555,6.688683572657485e-06,0,0.0002848206200222743,0.5668449197860963
1513,0.012877662209014363,0.04493431692004018,0.00047681072374525577,0,0.0001483911615882128,0.44720965309200605
1514,0.00866765725606736,0.0370019816068867,1.0599363150318601e-05,0,0.00016591464486998925,0.6201680672268908
1515,0.017087667161961365,0.051051204419318534,6.94511167205444e-05,0,0.00021996111737521978,0.4880647911338448
1516,0.03937592867756315,0.0509075027389119,0.00023426673612292605,0,0.00019548640455476765,0.5816415890454582
1517,0.008915304606240713,0.04796773966201652,1.0167990078182612e-06,0,0.00010698915016321047,0.6730158730158731
1518,0.003467062902426944,0.027134485811896952,1.8087800173034357e-05,0,0.00015962380182811252,0.3626373626373626
1519,0.008172362555720653,0.04157382199455656,0.001201723400868335,0,0.0001076243617257741,0.4090909090909091
1520,0.028974739970282316,0.049933800417073404,7.451610652767004e-05,0,0.0001721505213655967,0.54096669613911
1521,0.0014858841010401188,0.025244427411053764,0.0,0,8.287549281699161e-05,1.0
1522,0.03863298662704309,0.054090065942176774,0.0012933448732202557,0,0.00019388582470668134,0.49421009098428453
1523,0.017087667161961365,0.05516907559998199,0.0022728986693108326,0,0.0001483840100505598,0.4416027280477408
1524,0.010153541357107478,0.039974432036252505,1.341176030141499e-06,0,0.00010355112938441243,0.6902439024390243
1525,0.014115898959881128,0.056451240100763175,0.00021143312697774531,0,0.0002871398380259916,0.41102756892230574
1526,0.005448241703813769,0.03978128407722392,2.361518681330059e-05,0,0.0001456520681201351,0.4935064935064935
1527,0.0029717682020802376,0.0398036432458008,0.0014057162058612618,0,0.00011217052175437831,0.3787878787878788
1528,0.01733531451213472,0.05373774176202976,0.00025179918213544744,0,0.00016514136240329829,0.5151138716356107
1529,0.010401188707280832,0.05085392404307456,0.00015193594902232276,0,0.00021726212765140957,0.281068524970964
1530,0.026002971768202078,0.04733116677012615,4.989283467963946e-06,0,0.0001464503570597047,0.6615384615384615
1531,0.005448241703813769,0.0431438395543841,0.00018142110806477943,0,0.0001926043311290384,0.22943722943722944
1532,0.009658246656760773,0.04874100892901109,9.07308640527568e-07,0,0.00010457915412126625,0.728744939271255
1533,0.00866765725606736,0.02170537653109707,0.0003122694384109876,0,0.0001751121567502885,0.7478991596638656
1534,0.008172362555720653,0.03572194333179262,0.002865003576007687,0,0.00013027877061118896,0.23484848484848486
1535,0.0158494304110946,0.049592749952191824,0.00015692503516026557,0,0.00014573576388033504,0.6031746031746031
1536,0.020307082714214955,0.06284945366230728,0.0005429438683871882,0,0.0004899568030250307,0.26287262872628725
1537,0.0047052996532937095,0.04218163332073998,0.0001731519913195501,0,0.0002518787724776043,0.26900584795321636
1538,0.017830609212481426,0.04579627156105816,1.441921787443573e-05,0,0.00012916315151893307,0.5582942097026604
1539,0.0195641406636949,0.05735086217358932,0.0021429627609945647,0,0.00013231000069362545,0.6277182732878935
